user_id,plan_tier,monthly_fee,total_spend_60d,days_since_last_session,sessions_recent_14d,sessions_previous_14d,session_drop_pct,total_events_60d,core_feature_usage_count,avg_session_duration_minutes,avg_session_gap_days,support_ticket_count,unresolved_tickets,churn_label
2270,Pro,99.0,198.0,9,4,2,-100.0,120,31,24.67,2.15,0,0,0
2271,Pro,99.0,347.0,3,1,10,90.0,103,23,22.88,2.23,0,0,0
2272,Pro,99.0,198.0,14,0,9,100.0,119,23,26.64,1.64,0,0,0
2273,Basic,29.0,157.0,0,11,11,0.0,201,56,22.23,1.4,0,0,0
2274,Basic,29.0,107.0,1,9,13,30.77,199,48,23.89,1.29,0,0,0
2275,Basic,29.0,77.0,0,13,11,-18.18,225,51,23.55,1.09,0,0,0
2276,Basic,29.0,58.0,0,9,16,43.75,283,68,25.52,1.07,0,0,0
2277,Pro,99.0,198.0,16,0,14,100.0,168,52,25.09,1.26,1,1,1
2278,Basic,29.0,58.0,25,0,1,100.0,92,16,29.05,1.89,1,1,1
2279,Pro,99.0,198.0,0,14,7,-100.0,184,47,24.57,1.52,0,0,0
2280,Basic,29.0,207.0,2,5,4,-25.0,118,31,18.92,2.5,0,0,0
2281,Pro,99.0,198.0,1,3,6,50.0,118,21,27.92,2.43,0,0,0
2282,Basic,29.0,58.0,0,11,12,8.33,226,50,26.71,1.26,0,0,0
2283,Basic,29.0,58.0,0,10,9,-11.11,216,55,24.72,1.26,0,0,0
2284,Basic,29.0,58.0,2,10,10,0.0,201,58,21.11,1.33,0,0,0
2285,Pro,99.0,198.0,17,0,9,100.0,176,43,22.57,1.14,1,1,1
2286,Basic,29.0,107.0,32,0,0,0.0,90,19,23.56,1.58,1,0,1
2287,Basic,29.0,107.0,2,13,9,-44.44,202,49,24.81,1.25,0,0,0
2288,Basic,29.0,58.0,1,4,10,60.0,127,32,25.69,2.32,0,0,0
2289,Enterprise,299.0,598.0,0,3,5,40.0,119,30,24.96,2.37,0,0,0
2290,Basic,29.0,58.0,3,2,9,77.78,116,26,25.42,2.26,0,0,0
2291,Basic,29.0,58.0,14,0,4,100.0,120,30,25.4,1.88,2,2,1
2292,Pro,99.0,266.0,0,9,8,-12.5,190,47,21.07,1.48,0,0,0
2293,Pro,99.0,198.0,3,2,7,71.43,126,33,25.87,1.86,0,0,0
2294,Basic,29.0,58.0,1,3,3,0.0,134,35,24.0,1.99,0,0,0
2295,Basic,29.0,58.0,4,3,3,0.0,97,24,25.83,2.39,0,0,0
2296,Pro,99.0,297.0,12,1,4,75.0,103,30,26.65,2.15,1,0,0
2297,Pro,99.0,198.0,0,2,3,33.33,117,29,23.62,2.5,0,0,0
2298,Basic,29.0,58.0,12,3,4,25.0,94,25,27.05,2.22,0,0,0
2299,Basic,29.0,58.0,2,10,11,9.09,180,48,26.3,1.32,0,0,0
2300,Basic,29.0,58.0,0,17,11,-54.55,246,68,25.67,1.09,0,0,0
2301,Pro,99.0,396.0,0,13,9,-44.44,200,45,25.91,1.31,0,0,0
2302,Pro,99.0,198.0,1,10,7,-42.86,200,46,22.98,1.29,0,0,0
2303,Basic,29.0,58.0,6,3,6,50.0,121,26,26.1,1.82,0,0,0
2304,Basic,29.0,58.0,0,9,16,43.75,238,53,20.85,1.11,0,0,0
2305,Pro,99.0,297.0,0,11,14,21.43,225,45,23.52,1.15,0,0,0
2306,Pro,99.0,198.0,2,8,12,33.33,193,50,28.33,1.33,0,0,0
2307,Basic,29.0,58.0,2,8,7,-14.29,142,38,21.26,1.7,0,0,0
2308,Basic,29.0,58.0,0,11,12,8.33,225,57,23.98,1.16,0,0,0
2309,Basic,29.0,207.0,0,15,15,0.0,255,54,22.58,1.05,0,0,0
2310,Pro,99.0,217.0,1,8,12,33.33,201,46,20.84,1.35,0,0,0
2311,Pro,99.0,198.0,15,0,7,100.0,138,35,21.03,1.43,2,1,1
2312,Basic,29.0,58.0,22,0,6,100.0,120,32,29.54,1.24,0,0,1
2313,Basic,29.0,58.0,12,2,7,71.43,120,20,28.46,1.89,1,1,1
2314,Basic,29.0,126.0,6,2,6,66.67,85,18,21.71,2.65,0,0,0
2315,Basic,29.0,207.0,0,8,10,20.0,179,36,23.95,1.37,0,0,0
2316,Pro,99.0,217.0,9,5,8,37.5,154,37,25.39,1.57,1,0,0
2317,Basic,29.0,58.0,1,17,10,-70.0,230,57,24.96,1.11,1,0,0
2318,Pro,99.0,247.0,1,2,4,50.0,104,23,27.92,2.32,1,0,0
2319,Enterprise,299.0,598.0,4,7,6,-16.67,138,34,23.58,1.84,0,0,0
2320,Enterprise,299.0,747.0,15,0,6,100.0,114,33,24.04,1.68,0,0,0
2321,Basic,29.0,58.0,0,8,14,42.86,201,40,24.48,1.33,0,0,0
2322,Pro,99.0,198.0,4,2,4,50.0,119,19,29.28,2.27,0,0,0
2323,Basic,29.0,58.0,0,13,9,-44.44,187,42,23.47,1.29,0,0,0
2324,Enterprise,299.0,598.0,10,4,4,0.0,111,33,25.43,1.81,0,0,0
2325,Basic,29.0,157.0,0,13,11,-18.18,227,60,21.63,1.21,0,0,0
2326,Basic,29.0,58.0,0,9,8,-12.5,179,40,24.16,1.33,0,0,0
2327,Basic,29.0,58.0,0,10,13,23.08,229,54,25.33,1.28,0,0,0
2328,Pro,99.0,198.0,0,7,13,46.15,189,44,21.74,1.48,0,0,0
2329,Pro,99.0,198.0,1,2,3,33.33,122,33,17.54,2.0,2,2,1
2330,Basic,29.0,58.0,3,3,4,25.0,102,21,22.84,2.34,0,0,0
2331,Basic,29.0,58.0,14,0,14,100.0,149,35,25.97,1.25,1,1,0
2332,Basic,29.0,207.0,10,2,10,80.0,127,40,26.07,1.76,0,0,0
2333,Pro,99.0,198.0,0,10,8,-25.0,236,59,22.92,1.2,1,0,0
2334,Basic,29.0,58.0,7,2,4,50.0,157,45,26.81,1.66,0,0,0
2335,Pro,99.0,198.0,0,12,13,7.69,246,61,23.02,1.08,0,0,0
2336,Pro,99.0,198.0,0,14,10,-40.0,242,60,24.02,1.11,0,0,0
2337,Pro,99.0,198.0,3,12,10,-20.0,240,64,22.74,1.15,0,0,0
2338,Enterprise,299.0,598.0,0,11,11,0.0,208,51,22.53,1.28,0,0,0
2339,Basic,29.0,77.0,0,11,11,0.0,198,39,23.02,1.25,0,0,0
2340,Basic,29.0,58.0,10,1,2,50.0,87,25,22.38,2.44,0,0,0
2341,Basic,29.0,58.0,14,0,8,100.0,135,37,25.69,1.57,2,1,1
2342,Basic,29.0,58.0,0,17,14,-21.43,223,60,21.04,1.12,0,0,0
2343,Basic,29.0,58.0,0,14,10,-40.0,206,46,23.23,1.37,0,0,0
2344,Basic,29.0,58.0,1,10,10,0.0,192,43,23.58,1.29,0,0,0
2345,Basic,29.0,58.0,2,8,11,27.27,211,49,22.87,1.17,0,0,0
2346,Pro,99.0,198.0,3,4,6,33.33,98,30,27.3,2.46,0,0,0
2347,Basic,29.0,58.0,0,12,14,14.29,238,76,23.94,1.14,0,0,0
2348,Enterprise,299.0,617.0,5,4,3,-33.33,141,39,25.64,2.01,1,0,0
2349,Pro,99.0,198.0,0,11,9,-22.22,185,39,23.05,1.44,0,0,0
2350,Pro,99.0,198.0,3,7,3,-133.33,110,27,21.81,2.09,0,0,0
2351,Pro,99.0,198.0,21,0,3,100.0,102,30,23.64,1.71,1,1,0
2352,Basic,29.0,58.0,1,13,11,-18.18,233,56,22.22,1.21,0,0,0
2353,Pro,99.0,297.0,5,4,5,20.0,116,31,24.69,2.14,0,0,0
2354,Basic,29.0,58.0,0,13,8,-62.5,209,49,28.38,1.34,0,0,0
2355,Basic,29.0,207.0,0,12,14,14.29,222,54,22.94,1.2,0,0,0
2356,Pro,99.0,198.0,8,2,6,66.67,142,37,26.06,1.7,0,0,0
2357,Basic,29.0,58.0,1,12,15,20.0,223,55,23.56,1.23,0,0,0
2358,Basic,29.0,207.0,0,11,10,-10.0,228,51,20.08,1.2,0,0,0
2359,Pro,99.0,198.0,17,0,6,100.0,124,31,25.33,1.46,1,1,1
2360,Pro,99.0,217.0,1,11,10,-10.0,232,58,27.81,1.13,0,0,0
2361,Enterprise,299.0,598.0,0,3,2,-50.0,58,14,23.94,3.94,0,0,0
2362,Pro,99.0,198.0,0,13,9,-44.44,191,45,21.93,1.38,0,0,0
2363,Basic,29.0,58.0,0,9,12,25.0,196,51,24.3,1.36,0,0,0
2364,Basic,29.0,77.0,1,14,5,-180.0,188,41,24.29,1.32,0,0,0
2365,Basic,29.0,58.0,0,13,8,-62.5,198,49,26.04,1.34,0,0,0
2366,Pro,99.0,217.0,2,11,13,15.38,239,55,25.6,1.1,0,0,0
2367,Basic,29.0,207.0,17,0,5,100.0,91,22,23.65,1.88,1,0,1
2368,Enterprise,299.0,598.0,5,4,5,20.0,162,44,22.94,1.71,0,0,0
2369,Enterprise,299.0,598.0,8,1,6,83.33,80,13,26.95,2.42,0,0,0
2370,Enterprise,299.0,747.0,0,12,12,0.0,195,49,26.55,1.41,0,0,0
2371,Basic,29.0,58.0,0,12,13,7.69,262,70,23.04,1.14,0,0,0
2372,Basic,29.0,58.0,0,15,10,-50.0,218,61,24.1,1.21,0,0,0
2373,Pro,99.0,316.0,9,2,5,60.0,128,41,26.04,2.0,0,0,0
2374,Pro,99.0,198.0,0,8,10,20.0,166,36,25.11,1.64,0,0,0
2375,Pro,99.0,198.0,1,2,8,75.0,107,31,23.11,2.11,0,0,0
2376,Basic,29.0,58.0,6,3,6,50.0,143,34,22.0,1.82,0,0,0
2377,Basic,29.0,58.0,4,12,9,-33.33,217,53,24.59,1.2,1,0,0
2378,Enterprise,299.0,598.0,0,10,15,33.33,197,46,22.72,1.41,0,0,0
2379,Basic,29.0,157.0,27,0,1,100.0,83,25,26.75,1.7,1,1,1
2380,Pro,99.0,247.0,0,12,7,-71.43,171,43,26.69,1.52,0,0,0
2381,Basic,29.0,207.0,0,9,9,0.0,200,58,20.48,1.35,0,0,0
2382,Pro,99.0,198.0,0,10,11,9.09,209,58,22.07,1.31,0,0,0
2383,Basic,29.0,58.0,17,0,5,100.0,137,29,21.97,1.51,1,0,0
2384,Pro,99.0,347.0,0,8,10,20.0,199,59,20.37,1.31,0,0,0
2385,Pro,99.0,198.0,2,2,9,77.78,113,27,25.54,2.44,0,0,0
2386,Basic,29.0,58.0,0,13,11,-18.18,250,63,23.98,1.05,1,0,0
2387,Pro,99.0,198.0,0,9,14,35.71,196,48,22.45,1.4,0,0,0
2388,Pro,99.0,217.0,0,9,10,10.0,236,64,21.62,1.15,0,0,0
2389,Basic,29.0,58.0,0,11,9,-22.22,182,48,22.83,1.43,0,0,0
2390,Basic,29.0,355.0,0,15,10,-50.0,188,56,21.86,1.45,0,0,0
2391,Basic,29.0,58.0,16,0,6,100.0,137,51,21.23,1.48,1,1,0
2392,Enterprise,299.0,598.0,7,3,7,57.14,121,32,23.78,1.99,0,0,0
2393,Enterprise,299.0,598.0,0,11,9,-22.22,218,43,25.6,1.26,0,0,0
2394,Enterprise,299.0,647.0,0,8,11,27.27,189,59,22.6,1.51,0,0,0
2395,Enterprise,299.0,598.0,27,0,1,100.0,96,32,20.1,1.5,1,1,1
2396,Pro,99.0,198.0,22,0,3,100.0,101,26,23.09,1.49,0,0,0
2397,Pro,99.0,198.0,1,9,12,25.0,189,40,24.02,1.43,0,0,0
2398,Basic,29.0,58.0,3,2,5,60.0,128,27,23.47,1.91,0,0,0
2399,Basic,29.0,58.0,0,3,7,57.14,131,33,25.28,2.4,0,0,1
2400,Enterprise,299.0,598.0,0,13,16,18.75,232,58,23.98,1.1,0,0,0
2401,Pro,99.0,247.0,3,1,3,66.67,151,38,26.19,1.81,1,1,0
2402,Enterprise,299.0,697.0,14,0,8,100.0,147,49,24.53,1.37,1,1,0
2403,Pro,99.0,198.0,24,0,4,100.0,87,14,22.21,1.53,1,1,1
2404,Pro,99.0,347.0,0,11,6,-83.33,183,46,24.75,1.48,0,0,0
2405,Basic,29.0,107.0,6,2,4,50.0,104,23,25.38,2.59,0,0,0
2406,Basic,29.0,58.0,6,1,5,80.0,127,28,29.63,2.04,0,0,0
2407,Pro,99.0,198.0,3,7,11,36.36,189,46,24.33,1.34,2,0,0
2408,Pro,99.0,198.0,7,3,5,40.0,113,32,24.37,2.23,0,0,0
2409,Basic,29.0,176.0,1,11,10,-10.0,181,44,23.98,1.32,0,0,0
2410,Basic,29.0,77.0,1,12,13,7.69,237,60,24.64,1.19,0,0,0
2411,Enterprise,299.0,716.0,0,9,10,10.0,182,52,22.24,1.39,0,0,0
2412,Pro,99.0,217.0,1,7,8,12.5,145,36,23.94,1.92,0,0,0
2413,Basic,29.0,58.0,12,1,4,75.0,124,23,20.38,2.03,0,0,1
2414,Pro,99.0,198.0,0,11,14,21.43,182,46,23.43,1.44,1,1,0
2415,Basic,29.0,206.0,0,13,9,-44.44,204,47,24.11,1.37,0,0,0
2416,Basic,29.0,58.0,4,6,7,14.29,134,41,24.61,2.02,1,0,0
2417,Basic,29.0,207.0,0,13,7,-85.71,202,50,22.43,1.35,0,0,0
2418,Basic,29.0,58.0,23,0,1,100.0,74,20,21.78,2.04,1,1,1
2419,Enterprise,299.0,598.0,0,11,9,-22.22,189,46,25.28,1.4,0,0,0
2420,Pro,99.0,198.0,0,9,14,35.71,192,49,22.62,1.44,0,0,0
2421,Basic,29.0,157.0,3,4,6,33.33,137,44,25.74,1.71,0,0,0
2422,Enterprise,299.0,697.0,11,1,2,50.0,87,18,26.59,2.73,1,1,0
2423,Pro,99.0,347.0,1,8,8,0.0,181,35,23.21,1.41,0,0,0
2424,Pro,99.0,297.0,0,9,11,18.18,195,49,22.63,1.4,0,0,0
2425,Pro,99.0,198.0,0,13,9,-44.44,233,52,24.33,1.23,0,0,0
2426,Pro,99.0,198.0,0,10,11,9.09,186,55,21.44,1.41,0,0,0
2427,Basic,29.0,58.0,16,0,7,100.0,129,41,22.48,1.58,1,1,0
2428,Basic,29.0,58.0,4,2,3,33.33,100,25,19.13,2.52,0,0,0
2429,Basic,29.0,157.0,0,14,16,12.5,253,63,27.29,1.02,0,0,0
2430,Basic,29.0,256.0,0,13,11,-18.18,227,60,26.94,1.22,0,0,0
2431,Enterprise,299.0,598.0,1,10,7,-42.86,213,57,22.88,1.22,0,0,0
2432,Enterprise,299.0,647.0,3,7,8,12.5,185,36,23.62,1.55,0,0,0
2433,Basic,29.0,58.0,2,5,1,-400.0,95,16,25.48,2.86,2,0,0
2434,Pro,99.0,198.0,2,4,6,33.33,104,28,25.19,2.28,0,0,0
2435,Basic,29.0,58.0,0,13,12,-8.33,232,52,25.09,1.13,0,0,0
2436,Enterprise,299.0,647.0,8,1,8,87.5,142,34,23.59,1.62,1,0,1
2437,Enterprise,299.0,697.0,0,12,7,-71.43,207,58,25.32,1.39,0,0,0
2438,Pro,99.0,198.0,0,10,5,-100.0,144,41,25.9,1.89,0,0,0
2439,Basic,29.0,58.0,0,10,12,16.67,210,51,23.04,1.23,0,0,0
2440,Pro,99.0,347.0,0,10,9,-11.11,193,46,25.79,1.35,1,0,0
2441,Basic,29.0,58.0,12,4,8,50.0,156,38,23.36,1.43,1,1,0
2442,Basic,29.0,157.0,0,12,12,0.0,244,60,22.76,1.11,0,0,0
2443,Basic,29.0,58.0,20,0,5,100.0,117,24,26.12,1.55,0,0,1
2444,Pro,99.0,297.0,0,12,8,-50.0,201,57,22.25,1.24,0,0,0
2445,Pro,99.0,198.0,26,0,2,100.0,123,31,21.72,1.18,1,1,1
2446,Basic,29.0,58.0,11,3,7,57.14,168,38,26.09,1.47,1,0,0
2447,Pro,99.0,198.0,0,5,4,-25.0,103,19,23.28,2.4,0,0,0
2448,Basic,29.0,206.0,9,2,12,83.33,155,38,24.67,1.44,1,1,0
2449,Pro,99.0,198.0,0,17,10,-70.0,269,63,23.68,1.08,0,0,0
2450,Basic,29.0,207.0,0,8,13,38.46,223,54,24.02,1.24,0,0,0
2451,Basic,29.0,207.0,2,3,2,-50.0,121,38,22.19,2.11,0,0,0
2452,Basic,29.0,77.0,0,9,13,30.77,229,57,24.98,1.23,0,0,0
2453,Pro,99.0,198.0,0,9,8,-12.5,216,50,24.6,1.26,0,0,0
2454,Enterprise,299.0,617.0,3,11,10,-10.0,220,59,21.33,1.19,0,0,0
2455,Basic,29.0,58.0,0,14,7,-100.0,210,47,23.93,1.32,0,0,0
2456,Basic,29.0,58.0,0,9,13,30.77,222,53,23.52,1.29,1,0,0
2457,Pro,99.0,198.0,20,0,3,100.0,94,27,21.86,1.87,1,1,0
2458,Basic,29.0,58.0,3,7,2,-250.0,124,39,19.72,2.35,0,0,0
2459,Pro,99.0,198.0,24,0,4,100.0,111,28,24.27,1.29,1,1,0
2460,Basic,29.0,58.0,2,6,6,0.0,152,29,23.97,1.68,0,0,0
2461,Basic,29.0,107.0,14,0,6,100.0,134,35,30.31,1.81,0,0,0
2462,Pro,99.0,198.0,1,10,8,-25.0,202,51,24.6,1.37,0,0,0
2463,Basic,29.0,256.0,12,3,9,66.67,155,39,24.97,1.33,0,0,1
2464,Pro,99.0,347.0,4,2,11,81.82,148,26,26.34,1.59,1,1,1
2465,Pro,99.0,198.0,1,7,11,36.36,183,39,22.66,1.36,1,0,0
2466,Pro,99.0,347.0,6,2,7,71.43,144,39,24.63,2.03,0,0,0
2467,Basic,29.0,58.0,13,2,4,50.0,91,23,29.05,2.2,0,0,0
2468,Pro,99.0,198.0,0,12,13,7.69,194,50,27.7,1.22,0,0,0
2469,Pro,99.0,198.0,3,4,4,0.0,129,32,24.75,2.08,0,0,0
2470,Enterprise,299.0,617.0,0,13,8,-62.5,207,54,24.56,1.34,0,0,0
2471,Basic,29.0,126.0,4,3,8,62.5,106,28,27.28,2.3,0,0,1
2472,Basic,29.0,58.0,6,1,3,66.67,68,10,23.76,3.3,0,0,0
2473,Pro,99.0,297.0,0,14,9,-55.56,191,33,21.79,1.39,1,0,0
2474,Pro,99.0,198.0,4,5,5,0.0,133,42,21.81,2.07,0,0,0
2475,Basic,29.0,207.0,19,0,4,100.0,150,38,26.09,1.15,2,0,1
2476,Pro,99.0,347.0,0,5,5,0.0,112,27,21.54,2.38,1,0,0
2477,Pro,99.0,198.0,1,6,12,50.0,164,42,25.39,1.54,0,0,0
2478,Enterprise,299.0,617.0,6,2,3,33.33,114,35,23.74,2.38,0,0,0
2479,Pro,99.0,198.0,0,1,1,0.0,94,30,20.91,2.78,1,0,1
2480,Basic,29.0,58.0,1,5,7,28.57,98,21,25.79,2.51,1,0,0
2481,Basic,29.0,207.0,0,15,11,-36.36,250,58,25.93,1.12,0,0,0
2482,Basic,29.0,58.0,12,2,9,77.78,117,33,22.31,1.58,1,1,1
2483,Enterprise,299.0,598.0,7,3,3,0.0,121,24,25.62,2.07,0,0,0
2484,Pro,99.0,198.0,3,4,2,-100.0,84,19,26.95,2.92,0,0,0
2485,Enterprise,299.0,598.0,0,13,7,-85.71,190,48,23.18,1.38,0,0,0
2486,Basic,29.0,58.0,0,13,8,-62.5,191,49,24.21,1.42,0,0,0
2487,Pro,99.0,297.0,3,8,6,-33.33,173,38,25.62,1.57,0,0,0
2488,Basic,29.0,58.0,0,11,10,-10.0,222,51,23.96,1.23,0,0,0
2489,Pro,99.0,198.0,0,17,7,-142.86,222,47,21.96,1.21,0,0,0
2490,Pro,99.0,198.0,8,3,10,70.0,161,39,23.23,1.71,1,1,1
2491,Basic,29.0,157.0,0,14,12,-16.67,231,62,22.76,1.17,0,0,0
2492,Pro,99.0,347.0,17,0,4,100.0,68,20,22.5,3.21,0,0,0
2493,Pro,99.0,297.0,24,0,4,100.0,123,30,29.15,1.33,2,2,1
2494,Basic,29.0,107.0,1,2,5,60.0,89,12,23.16,3.21,0,0,0
2495,Pro,99.0,198.0,13,1,10,90.0,146,33,21.77,1.55,1,1,1
2496,Basic,29.0,107.0,6,4,8,50.0,97,24,19.19,2.14,0,0,0
2497,Pro,99.0,297.0,0,13,12,-8.33,242,62,24.75,1.07,2,0,0
2498,Basic,29.0,58.0,14,0,9,100.0,138,35,23.67,1.51,0,0,1
2499,Basic,29.0,107.0,2,12,9,-33.33,198,53,26.73,1.32,0,0,0
2500,Basic,29.0,107.0,4,2,10,80.0,160,36,24.63,1.62,1,1,0
2501,Pro,99.0,198.0,9,3,2,-50.0,118,28,22.75,1.82,0,0,0
2502,Basic,29.0,157.0,6,3,3,0.0,70,18,28.2,3.82,0,0,0
2503,Pro,99.0,198.0,21,0,5,100.0,136,30,25.48,1.28,0,0,0
2504,Enterprise,299.0,598.0,0,8,11,27.27,207,47,25.93,1.38,0,0,0
2505,Pro,99.0,198.0,1,7,9,22.22,180,50,25.33,1.38,0,0,0
2506,Pro,99.0,217.0,0,15,13,-15.38,228,56,25.65,1.18,1,1,0
2507,Basic,29.0,58.0,0,10,10,0.0,174,50,24.86,1.42,0,0,0
2508,Pro,99.0,446.0,1,11,10,-10.0,209,51,24.13,1.32,0,0,0
2509,Pro,99.0,198.0,0,9,11,18.18,226,53,24.79,1.25,0,0,0
2510,Basic,29.0,58.0,2,2,3,33.33,122,31,26.88,2.31,0,0,0
2511,Basic,29.0,306.0,1,10,13,23.08,196,46,25.62,1.33,0,0,0
2512,Pro,99.0,198.0,0,12,8,-50.0,153,34,25.54,1.66,0,0,0
2513,Basic,29.0,58.0,0,11,10,-10.0,209,56,21.31,1.28,1,0,0
2514,Enterprise,299.0,598.0,8,4,4,0.0,110,31,30.78,2.24,0,0,0
2515,Pro,99.0,198.0,5,3,5,40.0,129,27,26.85,2.18,0,0,1
2516,Basic,29.0,58.0,0,12,10,-20.0,204,61,20.71,1.21,0,0,0
2517,Pro,99.0,198.0,0,12,13,7.69,204,48,25.41,1.32,0,0,0
2518,Basic,29.0,77.0,0,14,11,-27.27,232,62,21.0,1.08,0,0,0
2519,Basic,29.0,58.0,15,0,8,100.0,151,37,20.79,1.38,1,1,0
2520,Basic,29.0,58.0,0,1,5,80.0,142,46,25.7,2.03,0,0,0
2521,Basic,29.0,58.0,15,0,7,100.0,103,26,24.54,1.72,2,1,1
2522,Basic,29.0,58.0,0,9,8,-12.5,193,52,24.16,1.56,0,0,0
2523,Pro,99.0,198.0,9,1,7,85.71,126,27,19.85,1.89,0,0,0
2524,Basic,29.0,157.0,2,6,12,50.0,175,42,25.61,1.43,0,0,0
2525,Basic,29.0,58.0,1,10,14,28.57,186,46,24.93,1.36,0,0,0
2526,Basic,29.0,58.0,0,9,12,25.0,205,45,23.33,1.28,0,0,0
2527,Basic,29.0,256.0,0,12,8,-50.0,188,55,19.88,1.4,0,0,0
2528,Pro,99.0,198.0,19,0,5,100.0,106,28,27.09,1.84,1,1,0
2529,Pro,99.0,198.0,0,14,11,-27.27,226,54,21.14,1.16,0,0,0
2530,Basic,29.0,207.0,16,0,6,100.0,121,23,22.27,1.74,1,0,1
2531,Basic,29.0,58.0,1,9,11,18.18,187,50,25.11,1.29,0,0,0
2532,Pro,99.0,198.0,0,4,4,0.0,113,34,23.09,2.55,0,0,0
2533,Pro,99.0,297.0,0,8,10,20.0,219,51,22.17,1.29,0,0,0
2534,Basic,29.0,157.0,18,0,11,100.0,165,31,26.2,1.19,1,1,1
2535,Basic,29.0,58.0,0,9,5,-80.0,160,41,25.89,1.74,0,0,0
2536,Pro,99.0,198.0,2,3,3,0.0,87,20,29.33,2.86,0,0,0
2537,Basic,29.0,306.0,4,8,10,20.0,161,33,24.06,1.52,0,0,0
2538,Pro,99.0,217.0,1,1,10,90.0,164,35,22.42,1.62,1,0,1
2539,Enterprise,299.0,617.0,2,12,11,-9.09,240,69,24.88,1.14,0,0,0
2540,Basic,29.0,58.0,13,2,7,71.43,99,22,19.57,2.31,2,0,0
2541,Pro,99.0,198.0,28,0,0,0.0,101,27,28.83,1.38,1,0,1
2542,Basic,29.0,58.0,0,2,5,60.0,110,30,23.82,2.79,0,0,0
2543,Pro,99.0,198.0,3,6,3,-100.0,155,36,20.58,1.87,0,0,0
2544,Basic,29.0,58.0,1,9,13,30.77,190,48,24.34,1.42,0,0,0
2545,Pro,99.0,217.0,2,9,11,18.18,215,62,26.18,1.31,0,0,0
2546,Basic,29.0,58.0,24,0,6,100.0,106,23,20.16,1.37,1,1,0
2547,Basic,29.0,58.0,21,0,7,100.0,138,39,22.32,1.3,1,1,1
2548,Basic,29.0,58.0,16,0,9,100.0,110,25,24.44,1.8,0,0,0
2549,Enterprise,299.0,598.0,0,10,13,23.08,184,44,23.45,1.48,0,0,0
2550,Basic,29.0,275.0,0,7,11,36.36,175,42,21.83,1.48,0,0,0
2551,Basic,29.0,58.0,4,5,1,-400.0,107,32,20.77,2.16,0,0,0
2552,Enterprise,299.0,617.0,0,9,13,30.77,184,41,23.1,1.47,0,0,0
2553,Basic,29.0,157.0,0,20,9,-122.22,239,42,21.72,1.11,0,0,0
2554,Pro,99.0,347.0,3,8,12,33.33,234,50,22.98,1.12,0,0,0
2555,Pro,99.0,297.0,1,3,3,0.0,102,29,23.0,2.41,0,0,1
2556,Pro,99.0,347.0,0,15,12,-25.0,260,78,23.8,1.11,0,0,0
2557,Pro,99.0,198.0,0,14,16,12.5,280,68,23.74,0.98,1,1,0
2558,Basic,29.0,58.0,3,1,4,75.0,115,29,24.74,2.53,1,1,0
2559,Pro,99.0,198.0,2,10,8,-25.0,145,38,22.64,1.6,1,0,0
2560,Basic,29.0,58.0,0,8,9,11.11,182,45,20.56,1.49,0,0,0
2561,Basic,29.0,58.0,0,15,7,-114.29,202,49,28.37,1.23,0,0,0
2562,Basic,29.0,356.0,0,10,9,-11.11,200,44,22.63,1.48,0,0,0
2563,Pro,99.0,198.0,5,7,6,-16.67,165,40,22.16,1.46,0,0,0
2564,Pro,99.0,198.0,0,14,14,0.0,262,61,26.22,1.01,0,0,0
2565,Enterprise,299.0,598.0,5,1,9,88.89,116,30,27.27,2.09,1,1,0
2566,Pro,99.0,198.0,11,2,3,33.33,88,20,27.26,2.67,0,0,0
2567,Enterprise,299.0,896.0,1,7,5,-40.0,101,23,25.12,2.27,0,0,0
2568,Basic,29.0,58.0,7,1,4,75.0,150,40,21.4,1.74,0,0,0
2569,Pro,99.0,198.0,2,7,5,-40.0,136,29,21.09,1.84,0,0,0
2570,Pro,99.0,198.0,1,9,9,0.0,209,61,27.19,1.25,0,0,0
2571,Basic,29.0,77.0,22,0,5,100.0,146,36,23.77,1.08,1,1,1
2572,Pro,99.0,198.0,6,6,7,14.29,127,33,24.06,1.77,0,0,0
2573,Basic,29.0,157.0,1,13,12,-8.33,219,49,23.84,1.21,0,0,0
2574,Enterprise,299.0,598.0,3,1,13,92.31,107,28,24.31,2.23,0,0,0
2575,Pro,99.0,198.0,0,13,15,13.33,219,55,22.83,1.15,0,0,0
2576,Pro,99.0,297.0,0,8,10,20.0,190,50,24.7,1.41,0,0,0
2577,Pro,99.0,198.0,0,7,8,12.5,173,44,20.85,1.56,1,0,0
2578,Basic,29.0,207.0,10,2,5,60.0,97,26,21.23,2.34,0,0,0
2579,Enterprise,299.0,617.0,0,13,8,-62.5,228,48,19.43,1.23,0,0,0
2580,Pro,99.0,198.0,2,12,7,-71.43,194,44,24.79,1.32,0,0,0
2581,Basic,29.0,157.0,2,10,9,-11.11,207,58,23.5,1.39,0,0,0
2582,Basic,29.0,126.0,1,5,7,28.57,107,20,26.17,2.49,0,0,0
2583,Basic,29.0,306.0,0,14,11,-27.27,239,55,22.94,1.14,0,0,0
2584,Enterprise,299.0,747.0,2,10,14,28.57,216,62,21.08,1.09,0,0,0
2585,Pro,99.0,217.0,0,10,11,9.09,173,42,23.59,1.54,0,0,0
2586,Pro,99.0,198.0,0,11,13,15.38,237,60,23.45,1.1,0,0,0
2587,Basic,29.0,207.0,1,6,11,45.45,187,41,26.11,1.58,1,0,0
